0,16,16,False
1,1,1,False
2,38,38,False
3,33,33,False
4,11,11,False
5,38,38,False
6,18,18,False
7,12,12,False
8,25,25,False
9,35,35,False
10,12,12,False
11,7,7,False
12,23,23,False
13,7,7,False
14,4,4,False
15,9,9,False
16,21,21,False
17,20,20,False
18,27,27,False
19,38,38,False
20,4,4,False
21,33,33,False
22,9,9,False
23,3,3,False
24,1,1,False
25,11,11,False
26,13,13,False
27,10,10,False
28,9,9,False
29,11,11,False
30,5,2,True
31,17,17,False
32,34,34,False
33,23,23,False
34,2,2,False
35,17,17,False
36,3,2,True
37,12,12,False
38,16,16,False
39,8,8,False
40,7,7,False
41,30,30,False
42,18,18,False
43,12,12,False
44,24,24,False
45,25,25,False
46,3,5,True
47,10,10,False
48,18,18,False
49,8,8,False
51,13,13,False
52,15,15,False
53,9,9,False
54,13,13,False
55,35,35,False
56,5,5,False
57,26,26,False
58,9,9,False
59,16,16,False
60,38,38,False
61,10,10,False
62,4,4,False
63,9,9,False
64,15,15,False
65,9,9,False
66,26,26,False
67,2,2,False
68,5,5,False
69,28,28,False
70,11,11,False
71,25,25,False
73,34,34,False
74,5,5,False
75,12,12,False
76,1,1,False
77,10,10,False
78,25,25,False
79,25,25,False
80,21,21,False
81,33,33,False
82,25,25,False
83,7,7,False
84,10,10,False
85,35,35,False
86,3,3,False
87,7,7,False
88,22,22,False
89,13,13,False
90,3,3,False
91,1,1,False
92,2,2,False
93,14,14,False
94,12,12,False
95,32,32,False
96,3,3,False
97,38,38,False
98,9,9,False
99,33,33,False
100,1,1,False
101,10,10,False
102,5,5,False
103,11,11,False
104,33,33,False
105,4,4,False
106,35,35,False
107,25,25,False
108,33,33,False
109,4,4,False
110,1,1,False
111,14,14,False
112,16,16,False
113,10,10,False
115,3,3,False
116,27,18,True
117,29,29,False
118,1,1,False
119,17,17,False
120,13,13,False
121,7,7,False
122,1,1,False
123,8,8,False
124,2,2,False
125,10,10,False
126,10,10,False
127,30,30,False
128,1,1,False
129,6,6,False
130,36,36,False
131,3,2,True
132,14,14,False
133,13,13,False
134,11,11,False
135,10,10,False
136,18,18,False
137,40,40,False
138,2,2,False
139,38,38,False
140,41,41,False
141,4,4,False
142,6,6,False
143,18,18,False
144,17,17,False
145,25,25,False
146,2,2,False
147,41,41,False
148,11,11,False
149,21,21,False
150,7,7,False
151,24,24,False
152,11,11,False
153,25,25,False
154,17,17,False
155,3,3,False
156,6,6,False
157,9,9,False
158,7,7,False
159,4,4,False
160,13,13,False
161,16,16,False
162,4,4,False
163,25,25,False
164,18,18,False
165,9,9,False
166,13,13,False
167,14,14,False
168,29,29,False
169,17,17,False
170,13,13,False
171,38,38,False
172,26,26,False
173,25,25,False
174,33,33,False
175,1,1,False
177,40,40,False
178,13,13,False
179,2,2,False
180,8,8,False
181,4,4,False
182,36,36,False
183,25,25,False
184,20,20,False
185,25,25,False
186,18,18,False
187,1,1,False
188,10,10,False
189,8,8,False
191,29,29,False
192,12,12,False
193,38,38,False
194,31,31,False
195,2,2,False
196,8,8,False
197,38,38,False
199,28,28,False
200,17,17,False
201,9,9,False
202,4,4,False
203,1,1,False
204,17,17,False
205,9,9,False
206,2,2,False
207,31,31,False
208,13,13,False
209,15,15,False
210,15,15,False
211,38,38,False
212,25,25,False
213,5,5,False
214,25,25,False
215,13,13,False
216,10,10,False
217,5,5,False
218,4,4,False
219,10,10,False
220,2,2,False
221,4,4,False
222,5,5,False
223,1,1,False
224,14,14,False
225,12,12,False
226,12,12,False
227,5,5,False
228,8,8,False
229,36,36,False
230,25,25,False
231,13,13,False
232,33,33,False
233,18,18,False
234,33,33,False
235,19,19,False
236,12,12,False
238,4,4,False
239,18,18,False
240,12,12,False
241,13,13,False
242,20,20,False
243,0,0,False
244,10,10,False
245,40,40,False
246,5,5,False
247,8,8,False
248,12,12,False
249,38,38,False
250,20,20,False
251,14,14,False
252,0,0,False
253,36,36,False
254,34,34,False
255,28,28,False
256,35,35,False
257,13,13,False
258,25,25,False
259,15,15,False
260,35,35,False
261,14,14,False
262,18,18,False
263,25,25,False
264,1,1,False
265,12,12,False
266,5,7,True
267,25,25,False
268,2,2,False
269,18,18,False
270,18,18,False
271,18,18,False
272,34,34,False
273,9,9,False
274,25,25,False
275,18,18,False
276,34,34,False
277,39,39,False
278,31,31,False
279,1,1,False
280,9,9,False
281,35,35,False
282,31,31,False
283,26,26,False
284,1,1,False
285,1,1,False
286,33,33,False
288,17,17,False
289,13,13,False
290,1,1,False
291,31,31,False
292,13,13,False
293,35,35,False
294,5,1,True
295,1,1,False
296,33,33,False
297,28,28,False
298,35,35,False
299,26,18,True
300,12,12,False
301,5,5,False
302,2,2,False
303,14,14,False
305,3,9,True
306,32,32,False
307,1,1,False
308,7,7,False
310,19,19,False
311,11,11,False
312,38,38,False
313,38,38,False
314,1,1,False
315,42,42,False
316,2,2,False
317,40,40,False
318,17,17,False
319,4,4,False
320,8,8,False
321,4,4,False
322,5,5,False
323,6,6,False
324,31,31,False
325,35,35,False
326,9,9,False
327,38,38,False
328,8,8,False
329,2,2,False
330,4,4,False
331,18,18,False
332,3,3,False
333,25,25,False
334,10,10,False
335,6,6,False
336,7,7,False
337,34,34,False
338,4,4,False
340,10,10,False
342,9,9,False
343,2,2,False
344,38,38,False
345,38,38,False
346,18,18,False
347,7,7,False
348,13,13,False
349,28,28,False
350,17,17,False
351,2,2,False
352,16,16,False
353,14,14,False
354,12,12,False
355,40,40,False
356,35,35,False
357,3,3,False
358,38,38,False
359,10,10,False
360,9,9,False
361,38,38,False
362,13,13,False
363,39,39,False
364,3,2,True
365,11,11,False
366,7,7,False
367,38,38,False
368,19,19,False
369,13,13,False
370,10,10,False
371,18,18,False
372,3,3,False
373,5,5,False
374,26,26,False
375,1,1,False
376,41,41,False
377,13,13,False
378,1,1,False
379,18,18,False
380,19,19,False
381,13,13,False
382,38,38,False
383,4,4,False
384,35,35,False
385,25,25,False
386,34,34,False
387,12,12,False
388,17,17,False
389,9,9,False
390,4,4,False
391,33,33,False
392,28,28,False
393,2,2,False
394,1,1,False
395,5,5,False
396,4,4,False
397,38,38,False
398,4,4,False
399,12,12,False
400,38,38,False
401,36,36,False
402,10,10,False
403,0,0,False
404,38,38,False
405,36,36,False
406,8,8,False
407,25,25,False
408,5,5,False
409,2,2,False
410,25,25,False
411,14,14,False
412,2,2,False
413,26,26,False
414,29,29,False
415,10,10,False
416,10,10,False
417,14,14,False
418,9,9,False
419,2,2,False
420,3,5,True
421,4,4,False
422,19,19,False
423,9,9,False
424,10,10,False
425,13,13,False
426,13,13,False
427,20,20,False
428,38,38,False
429,34,34,False
431,13,13,False
432,34,34,False
433,34,34,False
434,12,12,False
435,6,6,False
436,10,10,False
437,10,10,False
438,8,8,False
439,3,3,False
440,22,22,False
441,17,17,False
442,7,7,False
443,30,30,False
444,25,25,False
445,1,1,False
446,31,31,False
447,38,38,False
448,38,38,False
449,8,8,False
450,9,9,False
451,10,10,False
452,2,2,False
453,40,40,False
454,1,1,False
455,38,38,False
456,14,14,False
457,8,8,False
458,39,39,False
459,6,6,False
460,35,35,False
461,25,25,False
462,25,25,False
463,17,17,False
464,2,2,False
465,38,38,False
466,7,7,False
467,13,13,False
468,14,14,False
469,7,7,False
470,8,8,False
471,35,35,False
472,3,5,True
473,1,1,False
474,35,35,False
475,12,12,False
476,35,35,False
477,36,36,False
478,24,24,False
479,13,13,False
480,33,33,False
481,2,2,False
482,35,35,False
483,6,6,False
484,2,2,False
485,10,10,False
486,12,12,False
487,31,31,False
488,9,9,False
489,14,14,False
490,17,17,False
491,26,18,True
493,3,5,True
494,10,10,False
495,5,5,False
497,9,9,False
498,31,31,False
499,40,1,True
500,22,22,False
501,30,30,False
502,9,9,False
503,7,7,False
504,23,23,False
505,4,4,False
506,32,32,False
507,42,42,False
508,1,1,False
509,3,2,True
510,8,8,False
511,2,2,False
512,25,25,False
513,22,22,False
514,38,38,False
515,33,33,False
516,3,3,False
517,1,1,False
518,8,8,False
519,4,4,False
520,18,18,False
521,26,26,False
522,31,31,False
523,14,14,False
524,11,11,False
525,13,13,False
526,3,2,True
527,5,5,False
528,18,18,False
529,4,4,False
530,13,13,False
531,15,15,False
532,23,23,False
533,1,1,False
534,12,12,False
535,31,31,False
536,38,38,False
537,6,6,False
538,10,10,False
539,35,35,False
540,8,8,False
541,6,6,False
542,5,5,False
543,12,12,False
544,4,4,False
545,1,1,False
546,1,1,False
547,1,1,False
548,12,12,False
549,12,12,False
551,5,5,False
552,9,9,False
553,13,13,False
554,38,38,False
555,4,4,False
556,13,13,False
557,8,8,False
558,13,13,False
559,24,24,False
560,17,17,False
561,10,10,False
562,10,10,False
563,18,18,False
564,12,12,False
565,23,23,False
566,10,10,False
567,10,10,False
568,1,1,False
569,23,23,False
570,3,5,True
571,8,8,False
572,41,41,False
573,6,6,False
574,13,13,False
575,33,33,False
576,3,5,True
577,2,2,False
578,13,13,False
579,0,0,False
580,17,17,False
581,10,10,False
582,7,7,False
583,1,1,False
584,35,35,False
585,10,10,False
586,2,2,False
587,30,30,False
588,5,5,False
589,5,5,False
590,35,35,False
591,13,13,False
592,16,16,False
593,17,17,False
594,11,11,False
595,3,3,False
596,4,4,False
597,29,29,False
598,2,2,False
599,26,26,False
600,2,2,False
601,11,11,False
602,4,4,False
603,19,19,False
604,3,5,True
605,9,9,False
606,7,7,False
607,38,38,False
608,28,28,False
609,9,9,False
610,27,27,False
611,41,41,False
612,1,1,False
613,29,29,False
614,11,11,False
615,10,10,False
616,25,25,False
617,1,1,False
618,10,10,False
619,38,38,False
620,30,30,False
621,14,14,False
622,1,1,False
623,12,12,False
624,7,7,False
625,13,13,False
626,28,28,False
627,8,8,False
628,2,2,False
629,17,17,False
630,5,2,True
631,35,35,False
632,25,25,False
633,8,8,False
634,4,4,False
635,7,7,False
636,16,16,False
637,29,29,False
638,17,17,False
639,9,9,False
640,7,7,False
641,8,8,False
642,17,17,False
643,11,11,False
644,2,2,False
645,13,13,False
646,12,12,False
647,7,7,False
648,1,1,False
649,2,1,True
650,32,32,False
651,17,17,False
652,13,13,False
653,5,5,False
654,12,12,False
655,11,11,False
656,29,29,False
657,13,13,False
658,13,13,False
659,10,10,False
660,5,25,True
661,13,13,False
662,2,2,False
663,7,4,True
664,13,13,False
665,10,10,False
666,14,14,False
667,13,13,False
668,11,11,False
669,4,4,False
670,15,15,False
671,10,10,False
672,36,36,False
673,35,35,False
674,26,26,False
675,0,0,False
676,25,25,False
677,18,18,False
678,29,29,False
679,8,8,False
680,13,13,False
681,14,14,False
682,35,35,False
683,12,12,False
684,35,35,False
685,35,35,False
686,14,14,False
687,25,25,False
688,17,17,False
689,34,34,False
690,5,5,False
691,4,4,False
692,4,4,False
693,13,13,False
694,29,29,False
695,4,4,False
696,5,5,False
697,8,8,False
698,1,1,False
699,2,2,False
700,3,3,False
701,4,4,False
702,39,39,False
703,12,12,False
704,7,7,False
705,16,16,False
706,12,12,False
707,12,12,False
708,18,18,False
709,16,16,False
710,2,2,False
711,36,36,False
712,11,11,False
713,39,39,False
714,4,4,False
715,6,6,False
716,2,2,False
717,36,36,False
718,1,1,False
719,5,5,False
720,10,10,False
721,13,13,False
722,5,5,False
723,30,30,False
724,38,38,False
725,13,13,False
726,14,14,False
728,11,11,False
729,35,35,False
730,25,25,False
731,2,2,False
732,14,14,False
733,38,38,False
734,15,4,True
735,38,38,False
736,39,39,False
737,38,38,False
738,4,4,False
739,1,1,False
740,3,2,True
741,1,1,False
742,35,35,False
743,17,17,False
744,4,4,False
745,17,17,False
746,4,4,False
747,2,2,False
748,5,5,False
749,30,30,False
750,10,10,False
751,28,28,False
752,9,9,False
753,28,28,False
754,22,22,False
755,42,42,False
756,2,2,False
757,12,12,False
758,3,2,True
759,23,23,False
760,3,5,True
761,13,13,False
762,10,10,False
763,3,5,True
764,12,12,False
765,4,4,False
766,1,1,False
767,5,5,False
768,3,2,True
769,9,9,False
770,10,10,False
771,4,4,False
772,13,13,False
773,28,28,False
774,3,2,True
775,4,4,False
776,15,1,True
777,15,15,False
778,0,0,False
779,33,33,False
780,2,2,False
781,39,39,False
782,12,12,False
783,38,38,False
784,7,7,False
785,10,10,False
786,2,2,False
787,10,10,False
788,2,2,False
789,38,38,False
790,2,2,False
791,5,5,False
792,1,1,False
793,3,5,True
794,1,1,False
795,42,42,False
796,15,15,False
797,15,15,False
798,4,4,False
799,15,15,False
800,38,38,False
801,25,25,False
802,5,5,False
803,5,5,False
804,12,12,False
805,2,2,False
806,26,26,False
807,0,0,False
808,17,17,False
809,0,1,True
810,26,26,False
811,31,31,False
812,4,4,False
813,13,13,False
814,17,17,False
815,1,1,False
816,11,11,False
817,8,8,False
818,1,1,False
819,2,2,False
820,4,4,False
821,14,14,False
822,3,3,False
823,4,4,False
824,25,25,False
825,4,4,False
826,15,15,False
827,2,2,False
828,38,38,False
829,27,27,False
830,37,37,False
831,7,7,False
832,1,1,False
833,18,18,False
834,28,28,False
835,11,11,False
836,10,10,False
837,9,9,False
838,15,15,False
839,11,11,False
840,12,12,False
841,10,10,False
842,13,13,False
843,13,13,False
844,25,25,False
845,4,4,False
846,1,1,False
847,38,38,False
848,12,12,False
849,23,23,False
850,10,10,False
851,2,2,False
852,1,1,False
853,29,29,False
854,24,24,False
855,10,10,False
856,1,1,False
857,28,28,False
858,3,5,True
860,5,5,False
861,6,6,False
862,9,9,False
863,2,2,False
864,1,1,False
865,33,33,False
866,3,2,True
867,9,9,False
868,25,25,False
869,16,16,False
870,42,42,False
871,35,35,False
872,10,10,False
873,28,28,False
874,4,4,False
875,1,1,False
876,7,7,False
877,5,5,False
878,3,5,True
879,23,23,False
880,1,1,False
881,1,1,False
882,10,10,False
883,30,30,False
884,35,35,False
885,24,24,False
886,33,33,False
887,1,1,False
888,12,12,False
889,2,2,False
890,13,13,False
891,13,13,False
892,33,33,False
893,17,17,False
895,5,5,False
896,15,15,False
897,31,31,False
900,11,11,False
901,24,24,False
902,38,38,False
903,4,4,False
904,27,27,False
905,7,7,False
906,13,13,False
907,21,21,False
908,38,38,False
909,38,38,False
910,1,1,False
911,13,13,False
912,23,23,False
913,13,13,False
914,18,18,False
915,13,13,False
916,13,13,False
917,38,38,False
918,35,35,False
919,5,2,True
920,12,12,False
921,25,25,False
922,4,4,False
923,1,1,False
924,19,19,False
925,3,3,False
926,9,9,False
927,2,2,False
928,3,3,False
929,17,17,False
930,38,38,False
932,5,5,False
933,38,38,False
934,1,1,False
935,11,11,False
936,31,31,False
937,2,2,False
938,42,42,False
939,12,12,False
940,35,35,False
942,38,38,False
944,38,38,False
945,10,10,False
946,13,13,False
947,1,1,False
948,34,34,False
949,22,22,False
950,12,12,False
951,31,31,False
952,15,15,False
953,13,13,False
954,31,31,False
955,1,1,False
956,42,42,False
957,36,36,False
958,7,7,False
959,20,20,False
960,27,27,False
961,15,15,False
962,12,12,False
963,14,14,False
964,10,10,False
965,5,5,False
966,32,32,False
967,3,3,False
968,7,7,False
969,13,13,False
970,12,12,False
971,7,7,False
972,13,13,False
973,4,4,False
974,10,10,False
975,8,8,False
976,23,23,False
977,10,10,False
978,39,39,False
979,2,2,False
980,13,13,False
981,7,7,False
982,1,1,False
983,5,5,False
984,31,31,False
985,10,10,False
986,5,5,False
987,31,31,False
988,7,7,False
989,39,39,False
990,0,0,False
991,23,23,False
992,7,7,False
993,38,38,False
994,35,35,False
995,38,38,False
996,25,25,False
997,38,38,False
998,9,9,False
999,16,16,False
1000,17,17,False
1001,1,1,False
1002,12,12,False
1003,12,12,False
1004,10,10,False
1005,5,5,False
1006,38,38,False
1007,3,3,False
1008,12,12,False
1009,12,12,False
1010,8,8,False
1011,10,10,False
1012,2,2,False
1013,10,10,False
1014,12,12,False
1015,35,35,False
1016,15,15,False
1017,4,4,False
1018,35,35,False
1019,5,5,False
1020,14,14,False
1021,1,1,False
1023,35,35,False
1024,38,38,False
1025,30,30,False
1026,11,11,False
1027,4,4,False
1028,12,12,False
1029,1,1,False
1030,18,18,False
1031,8,8,False
1032,11,11,False
1033,41,41,False
1034,10,10,False
1035,2,2,False
1036,8,8,False
1037,2,2,False
1038,35,35,False
1039,13,13,False
1040,38,38,False
1041,9,9,False
1042,12,12,False
1043,7,7,False
1044,12,12,False
1045,31,31,False
1046,2,2,False
1047,11,11,False
1048,17,17,False
1049,35,35,False
1050,4,4,False
1051,18,18,False
1052,4,4,False
1053,34,34,False
1054,40,40,False
1055,11,11,False
1056,11,11,False
1057,33,33,False
1058,15,15,False
1059,13,13,False
1060,5,5,False
1061,12,12,False
1062,13,13,False
1063,13,13,False
1064,12,12,False
1065,7,7,False
1066,31,31,False
1067,32,32,False
1068,4,4,False
1069,41,41,False
1070,8,8,False
1071,2,2,False
1072,8,8,False
1073,39,39,False
1074,14,14,False
1075,42,42,False
1076,4,4,False
1077,7,7,False
1078,11,11,False
1079,21,21,False
1080,2,2,False
1081,2,2,False
1082,13,13,False
1083,10,10,False
1084,2,2,False
1085,8,8,False
1086,18,18,False
1087,4,4,False
1088,5,5,False
1089,4,4,False
1090,16,16,False
1091,33,33,False
1092,1,1,False
1093,18,18,False
1094,31,31,False
1095,37,37,False
1096,30,30,False
1097,9,9,False
1098,18,18,False
1099,5,5,False
1100,35,35,False
1102,2,2,False
1103,20,20,False
1104,23,23,False
1105,5,5,False
1106,8,8,False
1107,9,9,False
1108,38,38,False
1109,12,12,False
1110,35,35,False
1111,5,5,False
1112,11,11,False
1113,10,10,False
1114,12,12,False
1115,33,33,False
1116,8,8,False
1117,38,38,False
1118,3,3,False
1119,32,32,False
1120,31,31,False
1121,41,41,False
1122,35,35,False
1123,40,40,False
1124,13,13,False
1125,7,7,False
1126,12,12,False
1127,8,8,False
1128,13,13,False
1129,1,1,False
1130,13,13,False
1131,8,8,False
1132,40,40,False
1133,4,4,False
1134,4,4,False
1135,5,5,False
1136,17,17,False
1137,18,18,False
1138,12,12,False
1139,35,35,False
1140,8,8,False
1141,33,33,False
1142,3,3,False
1143,15,15,False
1144,12,12,False
1145,14,14,False
1146,9,9,False
1147,4,4,False
1148,5,5,False
1149,31,31,False
1150,32,32,False
1151,3,2,True
1152,25,25,False
1153,1,1,False
1154,10,10,False
1155,33,33,False
1156,4,4,False
1157,35,35,False
1158,9,9,False
1159,1,1,False
1160,32,32,False
1161,4,4,False
1162,13,13,False
1163,17,17,False
1164,4,4,False
1165,6,6,False
1166,26,26,False
1167,38,38,False
1168,2,2,False
1169,20,20,False
1170,11,11,False
1171,41,41,False
1172,38,38,False
1173,34,34,False
1174,38,38,False
1175,39,39,False
1176,1,1,False
1177,18,18,False
1178,5,5,False
1179,9,9,False
1180,26,26,False
1181,17,17,False
1182,31,31,False
1183,24,24,False
1184,37,37,False
1185,12,12,False
1186,22,22,False
1187,5,5,False
1188,8,8,False
1189,12,12,False
1190,10,10,False
1191,2,2,False
1192,2,2,False
1193,10,10,False
1194,7,7,False
1195,10,10,False
1196,14,14,False
1197,9,9,False
1198,8,8,False
1202,25,25,False
1203,4,4,False
1204,3,5,True
1205,29,29,False
1206,40,40,False
1207,16,16,False
1208,35,35,False
1210,18,18,False
1211,12,12,False
1212,39,39,False
1213,12,12,False
1214,30,30,False
1215,12,12,False
1216,13,13,False
1217,9,9,False
1218,9,9,False
1219,11,11,False
1220,13,13,False
1221,17,17,False
1222,29,29,False
1223,14,14,False
1224,17,17,False
1225,26,26,False
1226,1,1,False
1227,13,13,False
1228,11,11,False
1229,10,10,False
1230,5,5,False
1231,5,1,True
1232,4,4,False
1233,4,4,False
1234,3,5,True
1235,34,34,False
1236,23,23,False
1237,4,4,False
1238,7,7,False
1239,14,14,False
1240,12,12,False
1241,22,22,False
1242,37,37,False
1243,35,35,False
1244,12,12,False
1245,28,28,False
1246,28,28,False
1247,2,2,False
1248,3,5,True
1249,12,12,False
1250,10,10,False
1251,1,1,False
1252,8,8,False
1253,17,17,False
1254,37,37,False
1255,12,12,False
1256,31,31,False
1257,11,11,False
1258,9,9,False
1259,5,5,False
1260,5,1,True
1261,8,8,False
1262,9,9,False
1263,5,5,False
1264,10,10,False
1265,38,38,False
1266,42,42,False
1267,18,18,False
1268,2,2,False
1269,14,14,False
1270,2,2,False
1271,12,12,False
1272,3,2,True
1273,2,2,False
1274,42,42,False
1276,18,18,False
1277,14,14,False
1278,5,5,False
1279,0,0,False
1280,2,2,False
1281,1,1,False
1282,14,14,False
1283,36,36,False
1284,11,11,False
1285,13,13,False
1286,11,11,False
1287,10,10,False
1288,8,8,False
1289,34,34,False
1290,4,4,False
1291,38,38,False
1292,14,14,False
1293,2,2,False
1294,7,7,False
1295,17,17,False
1296,29,29,False
1297,33,33,False
1298,28,28,False
1299,7,7,False
1300,38,38,False
1301,18,18,False
1302,14,14,False
1303,1,1,False
1304,33,33,False
1305,16,16,False
1306,4,4,False
1307,19,19,False
1308,23,23,False
1309,6,6,False
1310,5,5,False
1311,8,8,False
1312,8,8,False
1313,10,10,False
1314,34,34,False
1315,35,35,False
1316,5,5,False
1317,25,31,True
1318,13,13,False
1319,35,35,False
1320,38,38,False
1321,9,9,False
1322,15,15,False
1323,5,5,False
1324,14,14,False
1325,26,26,False
1326,42,42,False
1327,26,26,False
1328,13,13,False
1329,17,17,False
1330,10,10,False
1331,4,4,False
1332,4,4,False
1333,9,9,False
1334,1,1,False
1335,2,2,False
1336,34,34,False
1337,1,1,False
1338,42,42,False
1339,31,31,False
1340,13,13,False
1341,9,9,False
1342,13,13,False
1343,12,12,False
1344,38,38,False
1345,8,8,False
1346,35,35,False
1347,38,38,False
1348,7,7,False
1349,2,2,False
1350,5,5,False
1351,12,12,False
1352,25,25,False
1353,8,8,False
1354,2,2,False
1355,12,12,False
1356,28,28,False
1357,12,12,False
1358,2,2,False
1359,2,1,True
1360,26,26,False
1361,3,5,True
1362,8,8,False
1364,8,8,False
1365,10,10,False
1366,12,12,False
1367,5,5,False
1368,40,40,False
1369,2,2,False
1370,33,33,False
1371,25,25,False
1372,2,2,False
1373,41,41,False
1374,16,16,False
1375,18,18,False
1376,8,8,False
1377,3,3,False
1378,34,34,False
1379,31,31,False
1380,9,9,False
1381,9,9,False
1382,13,13,False
1383,38,38,False
1384,7,7,False
1385,4,4,False
1386,4,4,False
1387,13,13,False
1388,12,12,False
1389,18,18,False
1390,8,8,False
1391,38,38,False
1392,25,25,False
1393,5,2,True
1394,2,2,False
1395,42,42,False
1396,13,13,False
1397,35,35,False
1398,10,10,False
1399,12,12,False
1400,33,33,False
1401,13,13,False
1403,2,2,False
1404,38,38,False
1405,10,10,False
1406,13,13,False
1407,17,17,False
1408,12,12,False
1409,1,1,False
1410,15,15,False
1412,18,18,False
1413,34,34,False
1414,38,38,False
1415,12,12,False
1416,3,2,True
1417,3,2,True
1418,4,4,False
1419,12,12,False
1420,12,12,False
1421,10,10,False
1422,30,30,False
1423,14,14,False
1424,12,12,False
1425,14,14,False
1426,10,10,False
1427,4,4,False
1428,17,17,False
1429,7,7,False
1430,13,13,False
1431,27,27,False
1432,17,17,False
1433,8,8,False
1434,23,23,False
1435,18,18,False
1436,11,11,False
1437,38,38,False
1438,10,10,False
1439,10,10,False
1440,5,5,False
1441,25,25,False
1442,18,18,False
1443,4,4,False
1444,11,11,False
1445,31,31,False
1446,12,12,False
1447,1,1,False
1448,8,8,False
1449,12,12,False
1450,35,35,False
1451,11,11,False
1452,5,1,True
1453,4,4,False
1454,2,2,False
1455,18,18,False
1456,38,38,False
1457,5,2,True
1458,38,38,False
1459,13,13,False
1460,10,10,False
1461,3,3,False
1462,42,40,True
1463,34,34,False
1464,31,31,False
1465,26,18,True
1466,8,8,False
1467,5,5,False
1468,7,7,False
1469,20,20,False
1470,15,1,True
1471,2,2,False
1472,3,3,False
1473,10,10,False
1474,13,13,False
1475,18,18,False
1476,2,2,False
1477,35,35,False
1478,4,4,False
1479,31,31,False
1480,25,25,False
1481,13,13,False
1482,1,1,False
1483,2,2,False
1484,8,8,False
1485,12,12,False
1486,2,2,False
1487,32,32,False
1488,12,12,False
1491,2,2,False
1492,5,2,True
1493,5,5,False
1494,7,7,False
1495,34,34,False
1496,38,38,False
1497,7,7,False
1498,2,2,False
1499,8,8,False
1500,2,2,False
1501,8,8,False
1502,8,8,False
1503,9,9,False
1504,7,7,False
1505,13,13,False
1506,1,1,False
1507,5,2,True
1508,38,38,False
1509,17,17,False
1510,5,5,False
1511,10,10,False
1512,18,18,False
1513,13,13,False
1515,1,1,False
1516,3,3,False
1517,42,42,False
1518,16,16,False
1520,8,8,False
1521,8,8,False
1522,17,17,False
1523,13,13,False
1525,18,18,False
1526,38,38,False
1527,2,2,False
1528,12,12,False
1529,38,38,False
1530,13,13,False
1531,1,1,False
1532,11,11,False
1533,14,14,False
1534,5,5,False
1535,3,3,False
1536,38,38,False
1537,39,39,False
1538,5,1,True
1539,25,25,False
1540,10,10,False
1541,29,29,False
1542,3,5,True
1543,9,9,False
1544,25,25,False
1545,38,38,False
1546,2,2,False
1547,5,5,False
1548,25,25,False
1549,25,25,False
1550,13,13,False
1551,10,10,False
1552,5,5,False
1553,3,5,True
1554,38,38,False
1555,1,1,False
1556,4,4,False
1557,28,28,False
1558,2,2,False
1559,20,20,False
1560,42,42,False
1561,2,2,False
1562,38,38,False
1563,38,38,False
1564,22,22,False
1565,1,1,False
1566,25,25,False
1567,10,10,False
1568,2,2,False
1569,5,5,False
1570,17,17,False
1571,1,1,False
1572,20,20,False
1574,9,9,False
1575,38,38,False
1576,38,38,False
1577,28,28,False
1578,3,5,True
1579,28,28,False
1580,6,6,False
1581,13,13,False
1582,30,30,False
1584,2,2,False
1585,7,7,False
1586,17,17,False
1587,35,35,False
1588,14,14,False
1589,13,13,False
1590,10,10,False
1591,38,38,False
1592,17,17,False
1593,10,10,False
1594,11,11,False
1595,8,8,False
1596,15,15,False
1598,2,2,False
1599,4,4,False
1600,38,38,False
1601,6,6,False
1602,1,1,False
1603,25,25,False
1604,7,7,False
1605,8,8,False
1606,18,18,False
1607,3,5,True
1608,8,8,False
1609,13,13,False
1610,16,16,False
1611,23,23,False
1612,42,42,False
1613,16,16,False
1614,12,12,False
1615,2,2,False
1616,9,9,False
1617,32,32,False
1618,12,12,False
1619,2,2,False
1620,7,8,True
1621,7,7,False
1622,38,38,False
1623,12,12,False
1624,7,7,False
1625,25,25,False
1626,38,38,False
1627,38,38,False
1628,21,21,False
1629,9,9,False
1630,11,11,False
1631,10,10,False
1632,25,25,False
